timestamp,eda_value
1749766244.395343,6.305962
1749766244.645326,6.293900
1749766244.895309,6.323292
1749766245.145292,6.327405
1749766245.395275,6.256560
1749766245.645258,6.257190
1749766245.895242,6.249008
1749766246.145225,6.206311
1749766246.395208,6.229379
1749766246.645191,6.232321
1749766246.895174,6.227784
1749766247.145157,6.236068
1749766247.395140,6.264128
1749766256.644516,6.407999
1749766256.894500,6.407369
1749766257.144483,6.402670
1749766257.394466,6.401177
1749766257.644449,6.399377
1749766257.894432,6.396801
1749766258.144415,6.392410
1749766258.394398,6.390375
1749766258.644382,6.388882
1749766258.894365,6.386965
1749766259.144348,6.384696
1749766259.394331,6.382574
1749766259.644314,6.379588
1749766259.894297,6.378475
1749766260.144280,6.375416
1749766260.394263,6.374421
1749766260.644247,6.370732
1749766260.894230,6.367790
1749766261.144213,6.367468
1749766261.394196,6.364862
1749766261.644179,6.361730
1749766261.894162,6.366326
1749766262.144145,6.373660
1749766262.394128,6.379837
1749766262.644112,6.386950
1749766262.894095,6.392834
1749766263.144078,6.395367
1749766263.394061,6.395527
1749766263.644044,6.393551
1749766263.894027,6.391766
1749766264.144010,6.388912
1749766264.393993,6.385267
1749766264.643977,6.383188
1749766264.893960,6.380890
1749766265.143943,6.377377
1749766265.393926,6.375255
1749766265.643909,6.370483
1749766265.893892,6.369151
1749766266.143875,6.367819
1749766266.393858,6.365960
1749766266.643842,6.364730
1749766266.893825,6.364043
1749766267.143808,6.363823
1749766267.393791,6.362140
1749766267.643774,6.359095
1749766267.893757,6.358188
1749766268.143740,6.356212
1749766268.393724,6.353869
1749766268.643707,6.351425
1749766268.893690,6.350533
1749766269.143673,6.348893
1749766269.393656,6.346522
1749766269.643639,6.345219
1749766269.893622,6.344868
1749766294.141986,6.531114
1749766294.391969,6.530118
1749766294.641953,6.530821
1749766294.891936,6.531670
1749766295.141919,6.533163
1749766295.391902,6.533455
1749766295.641885,6.532870
1749766295.891868,6.533821
1749766296.141851,6.532607
1749766296.391834,6.529781
1749766296.641818,6.530733
1749766296.891801,6.531187
1749766297.141784,6.533192
1749766297.391767,6.481142
1749766297.641750,6.328357
1749766297.891733,6.282279
1749766298.141716,6.250018
1749766298.391700,6.202124
1749766298.641683,6.170551
1749766298.891666,6.170581
1749766299.141649,6.174079
1749766299.391632,6.170361
1749766299.641615,6.162779
1749766299.891598,6.137837
1749766300.141582,6.094891
1749766300.391565,6.045183
1749766300.641548,6.033692
1749766300.891531,6.038098
1749766301.141514,6.049588
1749766301.391497,6.056805
1749766301.641480,6.068529
1749766301.891464,6.071808
1749766302.141447,6.091363
1749766302.391430,6.147351
1749766302.641413,6.250793
1749766302.891396,6.367014
1749766303.141379,6.466050
1749766303.391362,6.530074
1749766303.641345,6.534436
1749766303.891329,6.531479
1749766304.141312,6.528113
1749766304.391295,6.533119
1749766304.641278,6.568233
1749766304.891261,6.621016
1749766305.141244,6.630692
1749766305.391227,6.627457
1749766305.641210,6.595679
1749766305.891194,6.574894
1749766306.141177,6.543365
1749766306.391160,6.491402
1749766306.641143,6.563008
1749766306.891126,6.571176
1749766307.141109,6.560754
1749766307.391092,6.526634
1749766317.890384,6.502395
1749766318.140367,6.515349
1749766318.390350,6.533236
1749766318.640333,6.546351
1749766318.890316,6.554021
1749766319.140300,6.558002
1749766319.390283,6.558866
1749766319.640266,6.555221
1749766319.890249,6.549981
1749766320.140232,6.544653
1749766320.390215,6.537422
1749766320.640198,6.532680
1749766320.890182,6.528244
1749766321.140165,6.524570
1749766321.390148,6.519389
1749766321.640131,6.518101
1749766321.890114,6.514573
1749766322.140097,6.517793
1749766322.390080,6.515803
1749766322.640064,6.511382
1749766322.890047,6.511704
1749766323.140030,6.511368
1749766323.390013,6.510387
1749766323.639996,6.510123
1749766323.889979,6.514558
1749766324.139962,6.514090
1749766324.389946,6.514368
1749766324.639929,6.513871
1749766324.889912,6.510797
1749766325.139895,6.515378
1749766325.389878,6.522536
1749766325.639861,6.496511
1749766325.889844,6.450974
1749766326.139827,6.437829
1749766326.389811,6.591668
1749766326.639794,6.549556
1749766326.889777,6.508499
1749766327.139760,6.459302
1749766327.389743,6.442894
1749766327.639726,6.552104
1749766327.889709,6.593996
1749766328.139692,6.609555
1749766328.389676,6.584320
1749766328.639659,6.569741
1749766328.889642,6.533528
1749766329.139625,6.520472
1749766329.389608,6.443158
1749766329.639591,6.469783
1749766329.889574,6.481098
1749766330.139557,6.459829
1749766330.389541,6.456624
1749766330.639524,6.461849
1749766330.889507,6.499131
1749766331.139490,6.607608
1749766331.389473,6.684162
1749766342.138748,6.652730
1749766342.388731,6.651662
1749766342.638714,6.647183
1749766342.888697,6.639718
1749766343.138680,6.633424
1749766343.388664,6.613063
1749766343.638647,6.607384
1749766343.888630,6.600651
1749766344.138613,6.595118
1749766344.388596,6.591561
1749766344.638579,6.587097
1749766344.888562,6.583950
1749766345.138546,6.579397
1749766345.388529,6.578270
1749766345.638512,6.574728
1749766345.888495,6.573996
1749766346.138478,6.572210
1749766346.388461,6.573923
1749766346.638444,6.571303
1749766346.888427,6.567087
1749766347.138411,6.565023
1749766347.388394,6.562243
1749766347.638377,6.638986
1749766347.888360,6.575387
1749766348.138343,6.585428
1749766348.388326,6.607442
1749766348.638309,6.634053
1749766348.888293,6.646422
1749766349.138276,6.653653
1749766349.388259,6.660210
1749766349.638242,6.658746
1749766349.888225,6.656756
1749766350.138208,6.653769
1749766350.388191,6.649861
1749766350.638174,6.649334
1749766350.888158,6.653814
1749766351.138141,6.676443
1749766351.388124,6.719506
1749766351.638107,6.736837
1749766351.888090,6.824924
1749766352.138073,6.844070
1749766352.388056,6.856219
1749766352.638039,6.807652
1749766352.888023,6.704268
1749766353.138006,6.704503
1749766353.387989,6.697433
1749766353.637972,6.651179
1749766353.887955,6.644007
1749766354.137938,6.640933
1749766354.387921,6.625959
1749766354.637904,6.617791
1749766354.887888,6.089880
1749766355.137871,5.921085
1749766355.387854,5.777202
1749766357.887685,5.658151
1749766358.137668,5.655648
1749766358.387651,5.677560
1749766358.637635,5.688509
1749766358.887618,5.691231
1749766359.137601,5.702795
1749766359.387584,5.700087
1749766359.637567,5.706132
1749766359.887550,5.733621
1749766360.137533,5.781046
1749766360.387516,5.844440
1749766360.637500,5.897735
1749766360.887483,5.944575
1749766361.137466,5.984900
1749766361.387449,5.991239
1749766361.637432,6.006052
1749766361.887415,6.015522
1749766362.137398,6.016693
1749766362.387382,6.044929
1749766362.637365,6.090012
1749766362.887348,6.156390
1749766363.137331,6.180044
1749766363.387314,6.188211
1749766363.637297,6.195852
1749766363.887280,6.189777
1749766364.137264,6.166299
1749766364.387247,6.142060
1749766364.637230,6.124890
1749766364.887213,6.108101
1749766365.137196,6.092673
1749766365.387179,6.080143
1749766365.637162,6.073059
1749766365.887146,6.076177
1749766366.137129,6.068888
1749766366.387112,6.061891
1749766366.637095,6.057895
1749766366.887078,6.054440
1749766367.137061,6.046082
1749766367.387044,6.040359
1749766367.637028,6.036305
1749766367.887011,6.004103
1749766368.136994,5.994061
1749766368.386977,5.345553
1749766368.636960,5.201671
1749766368.886943,5.057788
1749766369.136926,5.589188
1749766369.386909,5.744315
1749766369.636893,5.772491
1749766369.886876,5.819560
1749766370.136859,5.829674
1749766370.386842,5.856080
1749766370.636825,5.859124
1749766370.886808,5.858831
1749766371.136791,5.866150
1749766371.386774,5.873893
1749766377.136386,5.883744
1749766377.386370,5.887155
1749766377.636353,5.883246
1749766377.886336,5.884227
1749766378.136319,5.882515
1749766378.386302,5.884374
1749766378.636285,5.883642
1749766378.886268,5.881080
1749766379.136251,5.880070
1749766379.386235,5.879631
1749766379.636218,5.879939
1749766379.886201,5.878621
1749766380.136184,5.876938
1749766380.386167,5.876631
1749766380.636150,5.878182
1749766380.886133,5.876557
1749766381.136117,5.876499
1749766381.386100,5.875591
1749766381.636083,5.875167
1749766381.886066,5.874069
1749766382.136049,5.877026
1749766382.386032,5.876953
1749766382.636015,5.872137
1749766382.885998,5.863486
1749766383.135982,5.853270
1749766383.385965,5.780917
1749766383.635948,5.727505
1749766383.885931,5.690166
1749766384.135914,5.663379
1749766384.385897,5.636812
1749766384.635880,5.628235
1749766384.885864,5.621575
1749766385.135847,5.619950
1749766385.385830,5.619160
1749766385.635813,5.618486
1749766385.885796,5.620052
1749766386.135779,5.623609
1749766386.385762,5.622746
1749766386.635746,5.623712
1749766386.885729,5.622716
1749766387.135712,5.620170
1749766387.385695,5.619950
1749766387.635678,5.617374
1749766387.885661,5.618677
1749766388.135644,5.628469
1749766388.385628,5.671356
1749766388.635611,5.662486
1749766388.885594,5.670654
1749766389.135577,5.720084
1749766389.385560,5.758317
1749766389.635543,5.779248
1749766389.885526,5.787108
1749766390.135509,5.789055
1749766390.385493,5.787796
1749766411.384076,6.138967
1749766411.634059,6.143811
1749766411.884042,6.143518
1749766412.134025,6.144528
1749766412.384008,6.144748
1749766412.633991,6.144382
1749766412.883975,6.141630
1749766413.133958,6.139186
1749766413.383941,6.134575
1749766413.633924,6.131780
1749766413.883907,6.131662
1749766414.133890,6.127886
1749766414.383873,6.124446
1749766414.633857,6.129086
1749766414.883840,6.128106
1749766415.133823,6.116147
1749766415.383806,6.126086
1749766415.633789,6.126861
1749766415.883772,6.120743
1749766416.133755,6.123671
1749766416.383738,6.119586
1749766416.633722,6.124388
1749766416.883705,6.109252
1749766417.133688,6.105139
1749766417.383671,6.082159
1749766417.633654,6.078119
1749766417.883637,6.073479
1749766418.133620,6.072088
1749766418.383603,6.077636
1749766418.633587,6.088350
1749766418.883570,6.128398
1749766419.133553,6.181649
1749766419.383536,6.225181
1749766419.633519,6.257324
1749766419.883502,6.277275
1749766420.133485,6.283247
1749766420.383468,6.281080
1749766420.633452,6.239057
1749766420.883435,6.328140
1749766421.133418,6.358424
1749766421.383401,6.364982
1749766421.633384,6.377336
1749766421.883367,6.381390
1749766422.133350,6.357824
1749766422.383333,6.282456
1749766422.633317,6.299245
1749766422.883300,6.290068
1749766423.133283,6.269781
1749766423.383266,6.239437
1749766423.633249,6.210148
1749766423.883232,6.166894
1749766424.133215,6.187533
1749766424.383199,6.172076
1749766424.633182,6.205303
1749766434.632507,6.820709
1749766434.882490,6.858883
1749766435.132473,6.878468
1749766435.382457,6.873520
1749766435.632440,6.857449
1749766435.882423,6.841567
1749766436.132406,6.824427
1749766436.382389,6.789619
1749766436.632372,6.773591
1749766436.882355,6.760154
1749766437.132339,6.743745
1749766437.382322,6.737949
1749766437.632305,6.734231
1749766437.882288,6.723312
1749766438.132271,6.722609
1749766438.382254,6.719360
1749766438.632237,6.710607
1749766438.882220,6.710665
1749766439.132204,6.714471
1749766439.382187,6.755031
1749766439.632170,6.833428
1749766439.882153,6.878892
1749766440.132136,6.878585
1749766440.382119,6.874706
1749766440.632102,6.858400
1749766440.882085,6.829681
1749766441.132069,6.809892
1749766441.382052,6.784276
1749766441.632035,6.757490
1749766441.882018,6.742867
1749766442.132001,6.726313
1749766442.381984,6.706186
1749766442.631967,6.694461
1749766442.881950,6.698926
1749766443.131934,6.688914
1749766443.381917,6.691739
1749766443.631900,6.689236
1749766443.881883,6.683044
1749766444.131866,6.681903
1749766444.381849,6.680088
1749766444.631832,6.672491
1749766444.881815,6.674540
1749766445.131799,6.675199
1749766445.381782,6.666782
1749766445.631765,6.670749
1749766445.881748,6.673647
1749766446.131731,6.668070
1749766446.381714,6.673384
1749766446.631697,6.677365
1749766446.881680,6.716110
1749766447.131664,6.643846
1749766447.381647,6.661220
1749766447.631630,6.678360
1749766447.881613,6.650228
1749766468.130247,7.479707
1749766468.380230,7.479414
1749766468.630213,7.472491
1749766468.880196,7.479663
1749766469.130179,7.481595
1749766469.380162,7.474072
1749766469.630146,7.479356
1749766469.880129,7.483513
1749766470.130112,7.475023
1749766470.380095,7.481083
1749766470.630078,7.483015
1749766470.880061,7.476692
1749766471.130044,7.480058
1749766471.380028,7.485210
1749766471.630011,7.477804
1749766471.879994,7.481507
1749766472.129977,7.486001
1749766472.379960,7.476765
1749766472.629943,7.484142
1749766472.879926,7.488592
1749766473.129910,7.478638
1749766473.379893,7.485445
1749766473.629876,7.488928
1749766473.879859,7.481581
1749766474.129842,7.485372
1749766474.379825,7.487260
1749766474.629808,7.493305
1749766474.879791,7.504239
1749766475.129775,7.531172
1749766475.379758,7.511207
1749766475.629741,7.488987
1749766475.879724,7.368009
1749766476.129707,7.352260
1749766476.379690,7.391063
1749766476.629673,7.401778
1749766476.879657,7.430759
1749766477.129640,7.424158
1749766477.379623,7.435795
1749766477.629606,7.435810
1749766477.879589,7.437742
1749766478.129572,7.432355
1749766478.379555,7.418830
1749766478.629539,7.415024
1749766478.879522,7.411116
1749766479.129505,7.396347
1749766479.379488,7.398587
1749766479.629471,7.463811
1749766479.879454,7.481420
1749766480.129437,7.470412
1749766480.379421,7.478638
1749766480.629404,7.471569
1749766480.879387,7.470456
1749766481.129370,7.463049
1749766481.379353,7.446378
1749766496.878307,7.517749
1749766497.128290,7.553713
1749766497.378273,7.553538
1749766497.628257,7.553508
1749766497.878240,7.540203
1749766498.128223,7.540540
1749766498.378206,7.540745
1749766498.628189,7.530938
1749766498.878172,7.534143
1749766499.128155,7.530923
1749766499.378139,7.529108
1749766499.628122,7.530865
1749766499.878105,7.519550
1749766500.128088,7.511133
1749766500.378071,7.498150
1749766500.628054,7.509758
1749766500.878037,7.486806
1749766501.128021,7.475623
1749766501.378004,7.484274
1749766501.627987,7.417806
1749766501.877970,7.463298
1749766502.127953,7.421640
1749766502.377936,7.406023
1749766502.627919,7.415098
1749766502.877903,7.346888
1749766503.127886,7.381432
1749766503.377869,7.393244
1749766503.627852,7.396318
1749766503.877835,7.406110
1749766504.127818,7.438883
1749766504.377801,7.428418
1749766504.627784,7.488709
1749766504.877768,7.511250
1749766505.127751,7.564896
1749766505.377734,7.585403
1749766505.627717,7.563608
1749766505.877700,7.642899
1749766506.127683,7.635428
1749766506.377666,7.690259
1749766506.627649,7.623821
1749766506.877633,7.576293
1749766507.127616,7.634974
1749766507.377599,7.570131
1749766507.627582,7.589789
1749766507.877565,7.569458
1749766508.127548,7.586261
1749766508.377531,7.611452
1749766508.627514,7.513953
1749766508.877498,7.511786
1749766509.127481,7.365003
1749766509.377464,7.728888
1749766509.627447,7.816960
1749766509.877430,7.870323
1749766510.127413,7.904706
1749766522.376587,7.982717
1749766522.626570,7.966558
1749766522.876553,7.962166
1749766523.126536,7.954643
1749766523.376519,7.942713
1749766523.626503,7.940064
1749766523.876486,7.940152
1749766524.126469,7.929437
1749766524.376452,7.931077
1749766524.626435,7.929935
1749766524.876418,7.920143
1749766525.126401,7.921094
1749766525.376384,7.922441
1749766525.626368,7.911228
1749766525.876351,7.913249
1749766526.126334,7.917640
1749766526.376317,7.906500
1749766526.626300,7.910028
1749766526.876283,7.912239
1749766527.126266,7.900397
1749766527.376249,7.906017
1749766527.626233,7.905081
1749766527.876216,7.894791
1749766528.126199,7.899504
1749766528.376182,7.899562
1749766528.626165,7.889989
1749766528.876148,7.896415
1749766529.126131,7.898318
1749766529.376115,7.888731
1749766529.626098,7.892741
1749766529.876081,7.892185
1749766530.126064,7.883886
1749766530.376047,7.886330
1749766530.626030,7.885320
1749766530.876013,7.879012
1749766531.125996,7.882832
1749766531.375980,7.886930
1749766531.625963,7.876728
1749766531.875946,7.882891
1749766532.125929,7.886930
1749766532.375912,7.880885
1749766532.625895,7.884369
1749766532.875878,7.884091
1749766533.125861,7.871488
1749766533.375845,7.879333
1749766533.625828,7.878587
1749766533.875811,7.868238
1749766534.125794,7.872835
1749766534.375777,7.898714
1749766534.625760,7.739649
1749766534.875743,7.716742
1749766535.125726,7.750891
1749766535.375710,7.820916
1749766535.625693,7.869424
1749766538.125524,7.913307
1749766538.375507,7.902885
1749766538.625490,7.906384
1749766538.875473,7.905286
1749766539.125457,7.895610
1749766539.375440,7.898465
1749766539.625423,7.897470
1749766539.875406,7.884925
1749766540.125389,7.886462
1749766540.375372,7.886199
1749766540.625355,7.876538
1749766540.875339,7.878953
1749766541.125322,7.875703
1749766541.375305,7.864828
1749766541.625288,7.868209
1749766541.875271,7.871547
1749766542.125254,7.861373
1749766542.375237,7.864506
1749766542.625221,7.863628
1749766542.875204,7.854143
1749766543.125187,7.859383
1749766543.375170,7.859368
1749766543.625153,7.850147
1749766543.875136,7.845463
1749766544.125119,7.859720
1749766544.375103,7.862808
1749766544.625086,7.862237
1749766544.875069,7.865911
1749766545.125052,7.828996
1749766545.375035,7.758385
1749766545.625018,7.689282
1749766545.875001,7.418272
1749766546.124985,7.415286
1749766546.374968,7.421272
1749766546.624951,7.351423
1749766546.874934,7.398341
1749766547.124917,7.410139
1749766547.374900,7.389588
1749766547.624883,7.389676
1749766547.874866,7.387012
1749766548.124850,7.384333
1749766548.374833,7.571808
1749766548.624816,7.706926
1749766548.874799,7.663702
1749766549.124782,7.906404
1749766549.374765,8.001942
1749766549.624748,8.114395
1749766549.874731,8.160224
1749766550.124715,8.246008
1749766550.374698,8.240139
1749766550.624681,8.240665
1749766550.874664,8.226439
1749766551.124647,8.191294
1749766551.374630,8.174593
1749766551.624613,8.164229
1749766584.622387,8.289432
1749766584.872370,8.284163
1749766585.122353,8.287426
1749766585.372336,8.286782
1749766585.622319,8.278936
1749766585.872303,8.283752
1749766586.122286,8.287105
1749766586.372269,8.279039
1749766586.622252,8.283738
1749766586.872235,8.286826
1749766587.122218,8.279566
1749766587.372201,8.273096
1749766587.622185,8.242958
1749766587.872168,8.296487
1749766588.122151,8.358725
1749766588.372134,8.385760
1749766588.622117,8.383842
1749766588.872100,8.316408
1749766589.122083,8.396328
1749766589.372066,8.418972
1749766589.622050,8.433903
1749766589.872033,8.394074
1749766590.122016,8.352679
1749766590.371999,8.289563
1749766590.621982,8.304538
1749766590.871965,8.181862
1749766591.121948,8.165337
1749766591.371932,8.116345
1749766591.621915,8.077336
1749766591.871898,8.014835
1749766592.121881,7.993318
1749766592.371864,8.013254
1749766592.621847,8.103230
1749766592.871830,8.110271
1749766593.121813,8.112715
1749766593.371797,8.129665
1749766593.621780,8.082459
1749766593.871763,8.084699
1749766594.121746,8.157724
1749766594.371729,8.206145
1749766594.621712,8.171747
1749766594.871695,8.305079
1749766595.121679,8.419045
1749766595.371662,8.430082
1749766595.621645,8.398290
1749766595.871628,8.367698
1749766596.121611,8.351245
1749766596.371594,8.343414
1749766596.621577,8.324386
1749766596.871560,8.312749
1749766597.121544,8.323932
1749766597.371527,8.302752
1749766597.621510,8.292051
1749766597.871493,8.274034
1749766606.870886,8.230794
1749766607.120869,8.232405
1749766607.370852,8.233781
1749766607.620835,8.231819
1749766607.870818,8.231672
1749766608.120801,8.227443
1749766608.370785,8.228570
1749766608.620768,8.227736
1749766608.870751,8.227955
1749766609.120734,8.230268
1749766609.370717,8.227764
1749766609.620700,8.225949
1749766609.870683,8.225891
1749766610.120667,8.225437
1749766610.370650,8.223110
1749766610.620633,8.221617
1749766610.870616,8.220885
1749766611.120599,8.221310
1749766611.370582,8.220212
1749766611.620565,8.218294
1749766611.870548,8.219436
1749766612.120532,8.217006
1749766612.370515,8.218426
1749766612.620498,8.216655
1749766612.870481,8.216406
1749766613.120464,8.215718
1749766613.370447,8.215484
1749766613.620430,8.212820
1749766613.870414,8.210434
1749766614.120397,8.275966
1749766614.370380,8.285874
1749766614.620363,8.287310
1749766614.870346,8.283460
1749766615.120329,8.283167
1749766615.370312,8.284001
1749766615.620295,8.281718
1749766615.870279,8.280752
1749766616.120262,8.280005
1749766616.370245,8.280107
1749766616.620228,8.274311
1749766616.870211,8.274663
1749766617.120194,8.272731
1749766617.370177,8.272775
1749766617.620160,8.272643
1749766617.870144,8.271340
1749766618.120127,8.270213
1749766618.370110,8.269115
1749766618.620093,8.267139
1749766618.870076,8.263172
1749766619.120059,8.260347
1749766619.370042,8.256732
1749766619.620025,8.259264
1749766619.870009,8.283489
1749766620.119992,8.322571
1749766630.369300,8.951382
1749766630.619283,8.953051
1749766630.869267,8.954676
1749766631.119250,8.958672
1749766631.369233,8.958364
1749766631.619216,8.954485
1749766631.869199,8.954412
1749766632.119182,8.951397
1749766632.369165,8.953329
1749766632.619148,8.956154
1749766632.869132,8.952963
1749766633.119115,8.957441
1749766633.369098,8.952377
1749766633.619081,8.949537
1749766633.869064,8.949260
1749766634.119047,8.960413
1749766634.369030,8.956080
1749766634.619014,8.958232
1749766634.868997,8.966488
1749766635.118980,8.975577
1749766635.368963,8.963751
1749766635.618946,8.967703
1749766635.868929,8.970191
1749766636.118912,8.972826
1749766636.368896,8.965624
1749766636.618879,8.964292
1749766636.868862,8.963414
1749766637.118845,8.961218
1749766637.368828,8.962301
1749766637.618811,8.955554
1749766637.868794,8.954676
1749766638.118777,8.955363
1749766638.368761,8.954471
1749766638.618744,8.951236
1749766638.868727,8.953387
1749766639.118710,8.951250
1749766639.368693,8.945468
1749766639.618676,8.929909
1749766639.868659,8.792787
1749766640.118642,8.769161
1749766640.368626,8.786931
1749766640.618609,8.767303
1749766640.868592,8.693706
1749766641.118575,8.715632
1749766641.368558,8.747411
1749766641.618541,8.768342
1749766641.868524,8.749606
1749766642.118507,8.766278
1749766642.368491,8.776758
1749766642.618474,8.767551
1749766642.868457,8.800090
1749766643.118440,8.974962
1749766643.368423,8.986599
1749766643.618406,8.982574
1749766648.368086,8.976617
1749766648.618069,8.974055
1749766648.868052,8.972811
1749766649.118035,8.979237
1749766649.368018,8.978988
1749766649.618001,8.975739
1749766649.867985,8.973631
1749766650.117968,8.971962
1749766650.367951,8.967952
1749766650.617934,8.970615
1749766650.867917,8.968785
1749766651.117900,8.971289
1749766651.367883,8.967615
1749766651.617867,8.965727
1749766651.867850,8.967278
1749766652.117833,8.965727
1749766652.367816,8.962682
1749766652.617799,8.964629
1749766652.867782,8.965610
1749766653.117765,8.965243
1749766653.367748,8.977656
1749766653.617732,8.994313
1749766653.867715,9.009331
1749766654.117698,9.020967
1749766654.367681,9.032663
1749766654.617664,9.039250
1749766654.867647,9.039162
1749766655.117630,9.040890
1749766655.367614,9.037508
1749766655.617597,9.030131
1749766655.867580,9.024349
1749766656.117563,9.017294
1749766656.367546,9.008175
1749766656.617529,9.005715
1749766656.867512,9.000461
1749766657.117496,8.993859
1749766657.367479,9.002056
1749766657.617462,8.995514
1749766657.867445,8.987170
1749766658.117428,8.979852
1749766658.367411,8.975768
1749766658.617394,8.970221
1749766658.867377,8.968040
1749766659.117361,8.963253
1749766659.367344,8.958261
1749766659.617327,8.956212
1749766659.867310,8.953256
1749766660.117293,8.954090
1749766660.367276,8.951382
1749766660.617259,8.943961
1749766660.867243,8.939028
1749766661.117226,8.922371
1749766661.367209,8.923000
1749766661.617192,8.912886
1749766671.616517,8.879893
1749766671.866500,8.878868
1749766672.116483,8.877419
1749766672.366467,8.876029
1749766672.616450,8.876453
1749766672.866433,8.876102
1749766673.116416,8.875736
1749766673.366399,8.876820
1749766673.616382,8.890944
1749766673.866365,8.935135
1749766674.116349,8.995470
1749766674.366332,9.054049
1749766674.616315,9.113739
1749766674.866298,9.190569
1749766675.116281,9.218102
1749766675.366264,9.228933
1749766675.616247,9.261982
1749766675.866230,9.248399
1749766676.116214,9.230761
1749766676.366197,9.212069
1749766676.616180,9.195968
1749766676.866163,9.182750
1749766677.116146,9.171391
1749766677.366129,9.160706
1749766677.616112,9.151090
1749766677.866096,9.146435
1749766678.116079,9.141531
1749766678.366062,9.139218
1749766678.616045,9.135164
1749766678.866028,9.131651
1749766679.116011,9.131197
1749766679.365994,9.135735
1749766679.615978,9.147429
1749766679.865961,9.162960
1749766680.115944,9.175284
1749766680.365927,9.180467
1749766680.615910,9.180086
1749766680.865893,9.168918
1749766681.115876,9.145381
1749766681.365859,9.127245
1749766681.615843,9.115389
1749766681.865826,9.103137
1749766682.115809,9.095643
1749766682.365792,9.087387
1749766682.615775,9.083757
1749766682.865758,9.080069
1749766683.115741,9.076965
1749766683.365724,9.060074
1749766683.615708,9.048349
1749766683.865691,9.043475
1749766684.115674,9.040021
1749766684.365657,9.037694
1749766684.615640,9.031107
1749766684.865623,9.032351
1749766685.115606,9.028151
1749766689.615303,9.084152
1749766689.865286,9.085499
1749766690.115269,9.083933
1749766690.365252,9.080566
1749766690.615235,9.080684
1749766690.865218,9.079351
1749766691.115201,9.077742
1749766691.365185,9.078678
1749766691.615168,9.075663
1749766691.865151,9.075150
1749766692.115134,9.072077
1749766692.365117,9.070408
1749766692.615100,9.068871
1749766692.865083,9.069017
1749766693.115067,9.068183
1749766693.365050,9.066866
1749766693.615033,9.073833
1749766693.865016,9.074873
1749766694.114999,9.070818
1749766694.364982,9.069281
1749766694.614965,9.065256
1749766694.864949,9.063236
1749766695.114932,9.060894
1749766695.364915,9.059488
1749766695.614898,9.058157
1749766695.864881,9.044280
1749766696.114864,9.050706
1749766696.364847,9.053824
1749766696.614830,9.054102
1749766696.864814,9.050501
1749766697.114797,9.050267
1749766697.364780,9.049170
1749766697.614763,9.043827
1749766697.864746,9.045861
1749766698.114729,9.044866
1749766698.364712,9.042100
1749766698.614696,9.041485
1749766698.864679,9.027725
1749766699.114662,8.996738
1749766699.364645,8.969543
1749766699.614628,8.964990
1749766699.864611,8.960657
1749766700.114594,8.955695
1749766700.364578,8.952446
1749766700.614561,8.947147
1749766700.864544,8.969073
1749766701.114527,8.963306
1749766701.364510,8.958944
1749766701.614493,8.953470
1749766701.864476,8.951128
1749766702.114460,8.947747
1749766702.364443,8.941175
1749766702.614426,8.935627
1749766702.864409,8.930241
1749766707.864071,9.010805
1749766708.114055,9.009194
1749766708.364038,9.007350
1749766708.614021,9.009561
1749766708.864004,9.007190
1749766709.113987,9.005843
1749766709.363970,9.003618
1749766709.613953,9.000764
1749766709.863936,9.001642
1749766710.113920,9.001846
1749766710.363903,8.994864
1749766710.613886,8.995918
1749766710.863869,8.994850
1749766711.113852,8.993709
1749766711.363835,8.994163
1749766711.613818,8.994396
1749766711.863801,8.993430
1749766712.113785,8.990635
1749766712.363768,8.999812
1749766712.613751,9.055683
1749766712.863734,9.159271
1749766713.113717,9.276224
1749766713.363700,9.379535
1749766713.613683,9.469230
1749766713.863667,9.475538
1749766714.113650,9.480676
1749766714.363633,9.464224
1749766714.613616,9.438725
1749766714.863599,9.407783
1749766715.113582,9.373516
1749766715.363565,9.342573
1749766715.613549,9.314469
1749766715.863532,9.295441
1749766716.113515,9.277685
1749766716.363498,9.261686
1749766716.613481,9.224098
1749766716.863464,9.083609
1749766717.113447,8.999195
1749766717.363431,9.041366
1749766717.613414,9.143798
1749766717.863397,9.229704
1749766718.113380,9.230480
1749766718.363363,9.269795
1749766718.613346,9.207865
1749766718.863329,9.137474
1749766719.113312,9.172735
1749766719.363296,9.318348
1749766719.613279,9.344256
1749766719.863262,9.372725
1749766720.113245,9.343524
1749766720.363228,9.351707
1749766720.613211,9.342353
1749766720.863194,9.284286
1749766721.113178,9.227142
1749766735.862182,9.747419
1749766736.112165,9.745663
1749766736.362149,9.753347
1749766736.612132,9.766565
1749766736.862115,9.785198
1749766737.112098,9.818718
1749766737.362081,9.852530
1749766737.612064,9.930893
1749766737.862047,9.934772
1749766738.112031,9.932357
1749766738.362014,9.923720
1749766738.611997,9.910108
1749766738.861980,9.894680
1749766739.111963,9.882253
1749766739.361946,9.870631
1749766739.611929,9.866899
1749766739.861912,9.859200
1749766740.111896,9.855306
1749766740.361879,9.857267
1749766740.611862,9.854076
1749766740.861845,9.855744
1749766741.111828,9.856740
1749766741.361811,9.855027
1749766741.611794,9.855760
1749766741.861778,9.855350
1749766742.111761,9.854545
1749766742.361744,9.854369
1749766742.611727,9.852334
1749766742.861710,9.854091
1749766743.111693,9.854852
1749766743.361676,9.854691
1749766743.611660,9.855101
1749766743.861643,9.855379
